user_id,item_list
3820,55 66 60 5718 7507 11748 3 1198 175 1172
3821,121 1040 434 3190 18202 322 3916 125 2000 7508
3823,170 36 65 73 194 424 318 161 48 862
3824,29 226 155 954 160 366 2406 1363 901 492
3825,203 85 38 154 263 1494 3360 358 514 18
3826,326 465 56 1024 15 768 168 144 860 1028
3827,138 344 48 220 2 326 792 41 40 55
3828,123 43 32 348 64 138 291 51 182 301
3829,2272 2940 9677 3835 5322 4668 1848 4794 10164 9678
3832,154 447 21 207 285 29 1785 9371 881 302
3833,2453 3162 3810 4941 6190 29 59 1391 1571 81
3835,8 44 70 52 77 49 271 66 29 27
3836,80 103 22 56 1976 194 427 174 9 65
3837,48 73 108 2321 2248 72 33 24 2 212
3838,4552 4978 5508 2453 3162 1 88 3616 14 26
3839,4543 34 6052 5699 2617 6585 1070 6305 2423 948
3841,41 694 3 1108 1288 95 837 239 730 28
3842,282 82 308 89 983 703 13 51 88 1662
3843,17 116 50 60 270 122 27 1092 252 80
3845,2565 5709 138 182 1618 12 1668 324 7354 97
3846,694 3616 2563 1481 3590 1422 15 2813 3810 154
3848,3372 188 93 358 645 514 203 16672 603 1635
3849,7 68 283 112 38 263 21120 3334 2 232
3850,9103 3119 9654 8662 10901 11728 390 8621 9653 10910
3851,45 496 148 4 40 604 3 31 2149 41
3852,1488 3620 3162 3616 3590 6190 532 51 171 81
3853,2281 433 149 224 1887 807 111 361 122 288
3855,2131 103 65 194 33 370 48 409 220 142
3856,8 96 16 1939 138 2376 49 229 266 1775
3858,132 446 763 566 6 1037 2268 11051 11897 11996
3859,44 1975 74 4 112 2980 4120 16 2914 1874
3860,2565 6185 4267 66 948 282 353 2025 329 10860
3861,11 27 42 145 37 433 399 582 136 881
3862,228 214 211 801 829 3299 631 177 95 301
3863,93 1 358 323 1296 232 1450 230 1651 2510
3864,40 58 41 39 31 6705 938 2641 76 1670
3865,15 40 41 39 36 2652 58 55 366 76
3867,99 202 401 596 262 813 1099 1172 155 325
3868,1258 112 137 2003 54 653 380 2111 4750 3780
3869,330 48 212 33 73 272 22 193 163 427
3870,132 6 472 93 1 446 566 117 101 1037
3872,9 56 1248 186 582 433 224 240 416 513
3873,6276 8755 10366 7855 6021 11017 85 7842 11090 5389
3874,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
3875,51 279 29 20 10 131 1395 33 712 4
3878,117 510 120 159 2547 823 13299 957 5859 7598
3879,2404 911 85 80 6 8 188 33 157 226
3880,34 790 874 94 199 99 241 238 546 4938
3883,6064 1751 2531 1593 831 5044 7647 8328 10130 7913
3884,175 77 736 579 66 116 1755 279 199 1932
3885,41 40 4782 10669 55 254 4057 705 2794 318
3886,3086 8205 1555 9717 14811 3690 17868 4264 21598 10523
3887,385 35 9 282 106 102 2 54 258 241
3889,60 55 175 540 76 579 770 755 678 625
3890,242 376 430 573 764 6836 7521 6276 7522 11146
3891,181 243 410 882 876 1341 542 445 7 36
3892,40 58 55 76 99 51 210 739 2036 578
3893,80 66 174 116 4218 4 512 1070 2 156
3894,8 477 1677 464 12660 1453 2965 2126 3130 16458
3896,1619 213 1166 4299 4448 7258 44 26 1230 5433
3897,259 1890 414 648 7783 3008 1560 2480 13492 9591
3898,388 347 1069 415 474 1149 910 316 1622 1240
3899,2283 2903 3208 2284 3089 2958 3361 376 1277 467
3900,94 108 1 124 157 174 33 3360 360 44
3901,133 171 146 57 388 314 630 441 269 335
3902,580 1028 788 105 1728 1456 334 95 259 1482
3903,467 129 636 3697 5736 764 112 4007 3499 10883
3904,1479 82 2070 972 2185 2385 1107 624 343 1440
3905,129 2283 2903 313 3526 573 1277 34 896 1795
3906,430 31 76 636 4901 2540 126 16 2367 1871
3907,99 5719 7667 1223 11283 1456 4782 298 9866 58
3909,208 880 1024 860 621 103 35 813 537 33
3910,401 96 138 208 16 813 324 25 72 344
3911,148 175 77 66 61 1411 60 8 1316 1446
3912,244 452 28 17 47 27 14 37 287 42
3913,963 116 911 388 353 66 2540 148 1071 681
3914,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
3915,36 41 2500 1588 12876 2578 5396 11992 4396 9527
3916,49 93 243 48 22 12001 2 363 136 398
3917,2714 6799 2035 7164 256 196 7142 1062 6903 3859
3918,202 471 1476 114 555 797 107 1713 6591 487
3919,239 1422 8312 6597 750 986 856 4978 1231 10398
3920,1573 255 170 695 2896 5498 766 164 1191 946
3921,8 16 266 1269 1323 81 439 25 1541 2143
3922,434 88 8930 29 1714 2029 125 2436 1135 4033
3923,14 93 388 610 80 156 630 680 2 157
3924,459 392 4665 90 4036 1906 2342 7014 108 6922
3925,2215 181 188 1 243 203 262 15 323 645
3926,1763 13120 3303 5841 6630 4248 1292 816 8337 8854
3927,133 171 318 269 966 4059 254 474 1212 146
3928,11 42 9 35 303 144 5376 7582 6546 1374
3929,929 29 356 64 21 1964 43 3679 966 1824
3930,15 108 36 4686 64 471 13 1920 177 3537
3931,60 66 252 299 437 1273 534 254 1334 146
3932,146 717 314 41 31 22 40 919 318 755
3935,20 98 1331 2503 43 614 2955 198 3524 4
3936,129 467 242 249 252 764 299 636 1146 928
3937,40 260 58 76 134 20 174 13 22 3004
3938,33 22 48 1801 71 4363 3803 3470 1954 73
3939,287 10 580 1283 125 865 1112 1028 998 1728
3940,77 116 917 175 159 2943 120 5203 309 510
3941,3659 2476 3586 4698 11 5298 6468 5349 6222 28
3942,40 55 582 76 618 956 1686 126 354 1483
3944,133 716 7 919 755 1 930 1448 717 625
3946,33 22 170 48 103 44 212 802 163 663
3947,51 2202 237 874 1266 131 11593 446 4583 566
3948,238 4 48 135 8 1 124 3487 65 6681
3949,89 343 308 638 390 827 556 685 282 564
3950,694 4552 231 666 4967 3545 2771 2829 16198 5339
3951,22 174 12 281 44 238 265 278 598 579
3952,340 808 754 1290 471 321 236 2034 550 343
3955,3162 1488 3616 580 786 553 1191 694 26 332
3956,13 391 39 1775 1311 198 40 815 327 109
3957,42 1067 997 47 860 28 50 51 1756 11
3958,40 58 76 326 220 465 389 792 3 768
3961,321 340 1211 7322 379 12688 13439 5924 126 525
3962,385 172 8 189 1676 380 546 743 2657 1093
3963,15 36 536 584 2377 414 612 10 159 318
3964,56 104 168 780 509 28 17 47 37 5
3965,17 47 42 22 56 144 168 3466 145 1185
3966,249 639 1273 188 1146 371 38 129 9383 15415
3967,7 54 29 283 180 68 128 1656 51 248
3968,20 265 848 690 1372 279 1095 169 4 1227
3969,25 229 16 52 667 1918 2559 2098 3 393
3970,117 155 120 7 2409 1691 3543 1264 68 594
3971,53 5 363 1271 19964 1492 3183 37 504 122
3972,252 299 1146 95 228 25 160 1273 94 536
3974,44 15 8 25 943 1787 143 8155 4020 8721
3975,1067 537 1007 621 95 1756 2211 191 4108 1893
3976,170 1186 1429 1828 2295 1990 95 141 193 841
3977,154 108 206 170 759 164 20 2046 2152 1663
3978,7930 4 345 228 44 2617 2424 631 2386 5767
3979,1433 3289 264 1630 381 517 84 125 871 1242
3980,1534 1535 1715 9 5 35 41 131 31 40
3981,39 55 27 47 11 22 160 10976 329 48
3982,287 340 126 64 105 293 275 13 98 1393
3983,2428 11 14 22 28 3667 46 33 48 2974
3984,57 198 5 204 159 109 23 1126 120 1393
3985,21 33 109 22 48 83 73 421 85 154
3987,35 9 433 184 382 258 558 1772 3004 361
3988,16 179 34 160 596 77 96 32 44 281
3990,47 11 28 42 328 16 243 44 379 1231
3991,138 182 208 324 344 552 121 120 264 985
3992,99 386 20 4 428 2003 1398 108 15 678
3993,4731 146 4601 292 441 4238 9056 6263 347 404
3994,179 596 96 51 2493 851 138 22 813 345
3995,89 220 33 146 389 598 65 34 326 4
3997,2248 226 1589 2406 1737 470 3280 114 901 1706
3998,2642 1504 311 216 110 407 4 219 1017 19
3999,936 2034 210 1406 706 82 443 1095 1372 3658
4000,6762 162 1789 11 1 3261 6127 993 332 2620
4002,376 31 7056 6747 5724 4900 9046 7394 8114 2591
4003,242 467 573 28 47 36 42 547 6563 89
4004,11 17 47 27 96 32 182 145 49 208
4005,47 11 42 50 28 8 239 511 16 375
4006,210 19 682 722 778 174 685 769 157 814
4007,35 2423 104 159 578 830 4267 974 288 373
4008,662 1534 1715 1125 1535 1124 332 786 1405 256
4010,313 3 249 252 299 185 1257 2293 959 639
4011,146 254 314 53 2011 13275 1936 1269 1048 12321
4012,337 1223 15 303 680 1157 2968 2072 3086 161
4014,95 406 49 163 22 220 389 14195 465 1221
4015,45 31 465 76 768 880 3469 47 28 3702
4016,33 22 48 80 69 157 390 2 71 343
4017,35 168 144 258 8 184 310 16 372 807
4018,12216 8442 10644 17237 13127 12232 1070 175 1928 148
4020,435 301 307 36 95 20 3472 101 228 220
4022,89 117 159 884 1724 500 1029 560 3882 191
4023,399 582 23 91 34 94 99 71 131 85
4024,715 1198 1342 5806 3458 3977 5378 99 34 2163
4025,2671 10978 1898 12900 17701 22133 15520 13416 19139 10706
4026,44 51 4 67 25 89 238 52 279 249
4028,16 129 1032 29 249 313 51 512 376 13
4029,96 3918 4524 138 32 182 324 208 8982 5288
4030,44 296 1337 6 4 75 2780 19 16 172
4032,99 1234 256 303 101 161 2641 2441 3817 9056
4033,566 763 27 491 470 47 1 11 718 50
4034,1606 4951 12634 4950 1953 3167 971 650 2809 5924
4036,102 471 780 5783 1846 398 420 270 144 1947
4037,15 11 36 47 27 44 122 8 244 42
4038,35 618 291 175 144 8 1108 77 148 33
4039,40 55 697 3592 3 1165 1604 2389 117 3128
4040,203 712 6946 339 8 38 188 3546 1264 603
4041,16 67 960 6 933 1122 446 132 404 3469
4042,440 1253 2072 2702 963 34 2420 579 5664 262
4043,324 8 16 88 379 192 266 229 1393 10
4044,28 27 136 22 3472 363 2 730 258 48
4045,8 52 25 1 728 1220 688 266 4483 494
4048,111 3134 452 3586 4051 3755 4698 989 3367 2886
4049,56 149 240 184 373 224 1630 382 570 669
4050,627 516 681 2660 701 955 163 7818 1114 424
4052,43 13 64 198 57 249 252 348 260 299
4053,702 2201 631 2 801 934 67 174 352 1448
4054,19 511 375 174 1281 22 682 769 407 23
4055,8 596 278 279 1046 1258 208 2003 813 895
4057,15 385 36 7716 161 555 44 1768 403 2841
4058,249 299 1794 3122 639 5523 1273 2435 928 7089
4059,57 2026 21 1641 348 1377 2830 1311 117 356
4060,5133 49 117 8514 3102 2743 44 3631 9216 1564
4061,160 1818 259 1768 555 505 12531 159 117 463
4062,160 259 956 414 648 536 54 2678 2718 112
4063,25 19095 21377 12898 336 21787 669 21539 17494 9361
4064,1596 532 1628 3511 630 969 71 2236 3438 413
4065,472 161 395 491 634 1352 59 117 238 2531
4066,9 220 22 465 73 48 251 104 168 906
4067,813 207 471 9 178 946 88 1456 1020 5043
4068,511 59 28 375 160 27 1281 419 42 50
4069,376 242 408 4839 4596 12034 4212 2120 292 7935
4070,55 76 94 955 80 3 1050 33 63 229
4071,349 1116 1689 8535 3172 39 360 1815 40 1864
4072,6 16 472 52 763 491 891 1019 9170 63
4074,564 569 619 1868 124 638 745 375 1746 810
4075,353 1071 415 1313 557 2021 1518 2579 3790 3577
4076,71 1758 969 1851 1483 1962 275 23 2236 91
4077,4 22 2 2503 664 265 705 2955 1389 84
4078,345 1975 112 90 131 213 4910 3333 49 21329
4079,17 28 77 60 27 47 4 116 5 301
4080,1214 1288 486 739 583 51 571 257 472 1365
4081,15 44 692 29 886 567 1546 5347 101 4
4082,179 1099 255 88 96 1 44 117 138 120
4083,299 3543 2304 3398 48 6640 33 212 12198 13147
4084,31 1032 96 36 58 208 259 5664 88 108
4085,119 430 467 573 639 636 764 1146 1273 2263
4086,10 1095 1522 915 390 7 44 2701 89 333
4087,19 80 8 48 6 4 16 1991 401 77
4088,102 1237 629 1790 156 360 821 300 698 290
4089,1227 385 121 88 522 690 924 6374 1354 516
4090,2059 90 297 264 2864 227 871 739 1365 1629
4091,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
4093,111 122 17 201 42 28 11 50 5188 4734
4095,22 33 20 4 73 10489 115 190 45 103
4096,148 34 99 77 66 761 116 579 48 6
4098,391 1293 1319 9394 10827 12320 815 5253 6137 365
4099,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
4100,599 23 1100 102 1282 57 719 1196 6027 6280
4101,12 17 27 22 579 47 48 28 2 181
4102,31 936 55 1067 58 220 236 45 1007 76
4103,99 4787 1637 2866 4513 6255 392 3 8978 734
4104,68 7 402 137 2822 283 234 112 1478 2828
4105,22 48 95 4 2 19 220 389 465 115
4106,170 65 74 73 163 22 103 212 48 330
4107,44 75 4 16 17125 17246 15972 13405 8078 11723
4108,34 138 179 3063 4704 4839 9582 88 5330 262
4110,265 4 92 183 792 847 465 45 95 906
4111,319 558 361 329 224 974 981 126 293 275
4112,6 132 1 446 1714 3068 763 3058 891 873
4113,846 874 552 164 1926 2804 118 123 4567 7275
4116,1019 7 512 131 1197 54 12075 1606 1121 365
4117,96 17 11 324 344 42 712 145 37 1020
4119,32 208 324 344 16 6670 555 7069 3090 1931
4120,3010 1377 789 54 267 1004 102 3399 156 197
4121,9 34 41 94 40 55 97 58 104 43
4122,613 1391 179 3617 939 4347 5598 3691 897 3875
4123,533 138 738 2967 182 18435 2057 1198 1092 2208
4124,1964 1363 182 3991 29 1050 14 500 20 179
4125,27 3162 40 39 31 55 2563 807 361 3810
4126,2159 154 3713 627 10397 6890 105 9274 346 5789
4127,205 2604 112 1993 156 2214 714 2329 1957 5546
4128,692 886 160 259 196 10661 11196 5493 332 46
4130,89 23 390 340 126 915 146 1029 610 8746
4131,40 76 160 59 85 536 351 471 414 3537
4132,9 144 177 250 240 781 199 748 220 14
4133,30 1785 90 16 127 118 167 70 114 221
4134,732 754 1290 181 236 2034 2314 2237 1479 44
4135,23 6263 6550 14125 5989 8787 71 10412 11152 5106
4136,249 252 1146 299 1273 185 3454 12 22017 129
4137,536 414 584 648 192 498 155 2240 1097 1001
4138,344 813 2362 238 116 77 21 60 442 476
4139,2 1 9778 5782 14 3421 12813 14121 143 7
4140,2 22 80 1505 25 343 48 17 27 1716
4142,582 17 27 47 479 50 5 19 111 170
4144,4927 6635 2623 1589 5500 18 72 332 924 925
4145,4252 922 622 349 2685 1475 587 8175 5495 18377
4147,80 238 281 135 16 157 712 58 598 685
4148,41 40 99 58 76 55 1186 3 680 1682
4149,28 11 662 133 1125 630 17 146 139 1535
4150,207 1220 19056 2436 946 617 669 434 1463 4362
4151,31 55 58 76 22 33 8776 8775 21039 52
4152,182 208 324 751 344 471 370 103 427 4085
4153,138 96 32 208 324 344 1964 1363 3 72
4154,34 99 67 44 135 8 11 25 278 238
4155,16 266 509 8 52 6064 347 2607 1751 1239
4157,3228 268 9249 118 1705 383 2579 845 483 2443
4158,385 1401 7 269 895 1369 68 1081 1079 4
4159,208 324 344 1475 1116 58 40 1689 41 39
4160,8 80 511 375 16 100 857 157 750 417
4161,6 708 347 585 446 388 631 907 329 292
4162,19 174 438 29 155 205 1556 790 468 300
4163,117 159 985 957 774 415 1393 559 120 287
4164,18814 164 11077 13831 988 583 18724 257 13798 106
4165,411 291 1901 33 841 1497 666 257 1537 4085
4166,19 80 157 407 229 51 2108 16 1337 107
4167,512 341 704 1244 1464 95 1932 1197 1026 220
4168,149 168 104 56 35 9 382 570 45 212
4169,179 596 2114 813 131 1208 255 1865 416 1099
4170,1050 365 2142 88 798 215 87 135 475 67
4171,813 716 2500 203 211 7 598 281 88 5396
4173,327 391 1641 2830 1616 1939 952 280 4211 4985
4174,592 342 41 31 39 2404 55 1871 1288 3945
4175,1475 1116 8535 10 112 3 10093 128 2320 164
4176,56 9 149 98 4 382 288 43 310 44
4177,211 1 38 514 358 613 520 645 101 1855
4178,750 857 1185 11 3804 27 47 2172 4130 6363
4179,41 31 40 55 98 58 165 76 29 133
4181,28 11 50 136 730 145 19 1492 214 38
4182,93 875 4229 14581 203 38 1971 211 107 2729
4183,442 15 19 174 2 157 10671 865 2240 101
4184,7600 4099 193 330 19 2 11 326 1330 301
4185,138 182 324 208 4524 3918 3246 5475 5100 1953
4186,388 329 347 606 441 1069 316 696 799 325
4187,915 82 1029 210 9882 1444 682 480 44 23
4189,62 3158 7 271 781 68 250 404 1390 395
4190,154 298 271 15 3047 1605 206 162 2220 77
4191,9 144 224 77 66 116 258 142 175 103
4193,1011 12589 2241 1786 955 346 681 392 4805 3525
4194,41 39 55 299 71 23 179 231 2129 143
4195,3097 29 4225 5721 194 862 543 1842 3914 334
4196,23 2384 231 1703 71 91 9 13 12 86
4197,139 314 146 1054 9841 780 318 3198 165 420
4199,27 28 375 857 50 1 832 80 104 203
4200,2997 8216 20563 1199 4030 5398 927 1790 15864 3163
4202,66 175 1780 833 309 378 49 1470 304 1
4203,39 76 182 175 148 77 60 66 208 437
4204,139 318 22 171 254 96 1008 261 627 681
4205,55 440 129 467 1032 178 299 242 1253 573
4207,360 388 1239 407 799 1480 1069 1240 484 2526
4208,88 265 20 279 53 187 357 81 3929 1829
4209,498 2037 871 1020 1629 4798 2223 6163 1120 1496
4210,21 365 431 785 1300 2680 130 81 109 1709
4211,1338 335 139 910 2725 1089 843 350 696 1240
4212,546 743 1058 105 297 177 135 250 395 229
4213,226 1428 16 229 2326 1737 3872 2787 10563 2256
4214,612 353 2021 557 1054 685 23 1313 415 810
4215,313 138 376 182 639 467 8 430 208 573
4216,35 224 144 149 28 9 17 170 47 27
4217,171 254 314 139 269 146 8548 8112 3627 12468
4219,4082 7811 66 7148 11654 60 4428 5932 7473 249
4220,1674 1618 1668 604 2149 1767 2570 639 1364 572
4221,99 15 126 840 96 287 2949 340 13 293
4222,1795 1277 1049 1116 1475 1689 2288 8644 20936 20962
4224,32 138 208 44 324 344 16 25 229 52
4226,167 1896 7 439 1634 2040 4666 3989 16775 21068
4228,8 133 139 98 29 13 67 198 254 171
4229,99 32 138 208 579 1398 344 428 717 755
4230,51 35 56 15363 21168 1402 5751 4518 6835 3821
4231,50 47 17 37 154 27 471 808 42 54
4232,9 35 95 11274 8335 220 10511 10378 10254 12092
4233,652 633 1860 217 1769 439 12682 2604 1854 914
4234,33 4 163 2736 2130 103 5831 65 406 3987
4236,214 38 93 345 219 216 84 24 170 78
4237,99 344 442 712 392 5121 237 1920 4513 2590
4238,8 852 3126 16 177 1725 1035 135 266 250
4239,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
4240,1524 4 30 29 9 118 1 128 114 62
4241,6 120 510 985 298 105 566 446 491 19
4243,22 2 48 111 80 122 244 4 157 452
4245,766 617 207 1285 215 2 4028 1 289 151
4246,76 57 243 56 170 9 33 115 28 42
4247,82 340 2073 399 1853 550 1727 415 433 2287
4248,1461 270 808 3712 3381 388 4141 516 494 3104
4249,1191 694 133 139 108 171 353 4552 451 254
4250,66 77 148 116 708 60 309 378 907 497
4251,936 82 2611 210 713 390 703 2034 983 343
4252,107 284 63 159 117 601 137 359 7 68
4254,11 106 525 70 28 167 266 369 3994 6622
4255,15 1369 29 895 498 4032 2268 1750 101 633
4258,90 263 2428 4860 3651 1666 4754 3536 3306 2647
4259,22 33 48 103 194 2758 951 427 1380 3387
4260,39 31 40 58 55 76 6950 179 6124 3
4261,42 47 28 11 1316 50 1411 1446 1668 1674
4262,60 116 66 148 1070 33 304 279 134 378
4263,191 1447 7256 997 2161 1388 768 880 3387 95
4264,35 144 56 9 224 990 1931 310 2149 533
4266,3072 2883 9105 9523 4050 6786 17674 8641 18302 7786
4267,1330 802 660 2097 1603 2680 2548 4718 20 78
4268,144 146 104 408 56 35 329 786 325 184
4269,10 7 355 137 68 26 3110 86 1802 89
4270,15 1214 36 379 486 5 893 922 990 1931
4271,1108 5 1214 1083 40 1288 43 41 64 348
4272,4879 3702 9906 107 6911 15667 14 14187 6117 2506
4274,6899 52 157 174 33 28 8 4 11 48
4275,41 4405 138 208 3 324 344 186 89 582
4276,4 1058 164 1152 177 480 2 44 578 396
4277,669 460 6823 2605 20555 21590 15373 4040 8306 5873
4278,7 1807 68 54 112 1510 321 490 4242 422
4280,9369 790 652 1395 6935 12031 2805 11356 10407 11219
4281,465 792 768 860 1406 191 44 1448 598 716
4283,17 50 27 42 145 2562 136 494 517 726
4284,480 749 830 37 524 1688 451 760 1444 578
4285,11 145 17 50 27 865 42 92 730 363
4286,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
4287,34 94 627 346 202 8 1433 2264 790 522
4288,17 47 27 11 50 16 1467 363 28 42
4289,946 1928 2808 164 1692 297 1463 6415 1740 180
4290,39 1165 1702 55 28 47 27 179 3592 2846
4292,31 3082 4704 5527 828 3 1051 1370 978 12563
4293,3230 8000 7868 874 4 1219 453 1000 1415 397
4295,1682 1429 1990 1523 2295 2291 613 2968 3681 2969
4296,1040 741 10 121 7753 56 10311 11243 9141 125
4297,186 35 582 399 258 250 199 16 360 780
4298,177 541 345 135 366 851 124 1022 404 790
4299,3 367 242 313 3613 376 185 467 430 229
4300,207 1463 617 90 104 1346 271 43 144 56
4301,160 259 144 168 536 956 414 648 117 35
4304,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
4305,199 3487 3414 4385 1058 790 202 51 2763 4799
4306,77 66 82 4734 89 5373 304 3 1073 986
4307,249 56 299 5 144 122 1146 244 149 928
4308,15 19 174 67 177 2 157 101 2365 250
4309,2498 88 610 215 72 3869 401 366 3280 339
4310,1 28 17 160 259 739 510 47 54 1209
4311,4462 299 1990 2492 3089 2958 5051 3526 1108 103
4312,239 1599 511 1073 857 970 1231 159 832 23
4314,99 45 220 621 94 389 537 4 1893 1606
4315,10 95 19105 2640 45 7444 535 4018 327 21611
4316,2681 1234 1727 1129 509 186 1054 16080 1248 20117
4317,94 1258 5945 601 1013 656 2003 1860 262 716
4318,1372 10 1227 1095 2665 2155 87 81 79 3176
4321,15 1433 434 125 3289 4252 161 10985 19550 6298
4322,208 324 344 1406 28 56 2 47 35 37
4323,15 1244 90 263 3651 101 2837 560 7422 10678
4324,88 808 1 2036 553 297 2377 927 345 164
4325,15 494 704 101 2055 2742 6362 11196 5493 14247
4326,2585 2283 2495 7453 4462 10471 7168 10476 14020 11238
4327,48 65 4 612 103 638 155 124 329 194
4328,1 93 5579 262 41 8495 16 58 8560 9019
4330,32 182 681 955 2148 242 313 88 271 159
4332,451 2102 25 229 16 578 3812 52 6407 1996
4333,517 1555 1114 670 4688 2660 4020 10046 15782 143
4338,816 1506 44 544 354 506 699 5441 25 515
4339,11 144 27 47 49 9 95 42 181 56
4343,1032 3318 303 5705 1223 1795 10815 2516 2702 896
4344,1294 68 9475 738 1387 2163 15404 94 2402 1198
4345,146 237 254 314 241 139 171 318 165 269
4346,77 9 116 104 1 1367 184 512 13981 93
4347,410 542 391 3847 149 445 4593 79 815 2148
4348,77 688 4754 66 1930 148 116 9409 175 176
4349,345 101 546 743 1058 1 132 90 14 7
4350,1008 1464 471 1321 1019 940 862 330 933 1889
4351,40 12946 10462 12768 12770 897 10476 11231 9292 11073
4352,986 832 1073 199 546 1231 1075 23 4809 2408
4354,55 66 76 28 17 11 47 3 170 22
4355,11 94 17 50 27 42 145 63 105 262
4356,1464 488 2255 1932 1321 3306 1019 2004 2875 460
4357,401 390 88 915 308 229 32 96 813 5
4358,552 18268 9647 814 1044 3000 79 5408 11136 8266
4359,512 1019 1197 1899 3306 3544 1785 1932 2807 2975
4362,40 41 39 353 612 318 350 76 316 1005
4363,9023 1928 10815 396 35 1307 202 751 345 6126
4364,72 265 165 279 20 133 1264 75 4 1513
4365,67 278 541 177 135 8047 8217 1922 21689 15394
4366,2446 7521 1755 80 8755 3866 1539 6027 593 736
4367,376 27 47 11 42 764 636 2 37 48
4369,133 318 29 269 572 171 1079 789 9751 1081
4370,592 40 66 60 41 148 2102 39 7 36
4372,117 22 120 48 14 1470 2 65 4 1976
4373,99 440 1032 6 3318 2702 1 2516 392 411
4374,2255 1464 1899 2087 12775 3544 1321 3442 209 470
4375,264 14 95 621 35 16 19 6 1067 1629
4376,14897 14895 14904 14903 14902 14901 14900 14899 14898 14906
4377,5703 105 2267 12725 192 338 788 796 460 727
4379,32 96 208 845 7 270 471 1499 1358 498
4381,254 146 314 325 318 563 139 2322 171 2286
4382,138 182 208 324 1599 344 23 4577 1950 2438
4383,143 1367 7 54 1008 36 950 301 647 933
4384,15 221 101 206 842 241 689 2582 7864 1515
4385,48 33 5994 5784 762 4 65 5172 53 4953
4386,36 517 101 2499 169 482 337 523 161 89
4387,7723 178 937 2039 2791 2316 20528 3329 75 137
4388,353 1071 52 557 8 10670 415 10 128 5866
4390,21 3648 14352 5313 8144 431 4 8180 9083 7009
4391,762 565 704 115 1412 967 74 462 13155 20
4392,6464 958 3012 8324 393 14287 8828 11732 9794 11065
4393,31 415 58 12563 76 10204 2584 399 20014 347
4394,13033 3602 766 8410 6465 207 1346 861 4507 2856
4395,19 10 51 174 33 21 82 44 185 260
4396,266 379 3339 85 1106 3035 2607 9065 3227 864
4397,58 228 76 45 4 3 537 880 9 89
4398,350 1006 335 345 316 1965 606 3770 843 196
4399,1816 2517 2145 2761 8 112 3905 3721 283 16
4400,12918 31 35 58 14018 408 14017 433 419 399
4401,11 50 136 145 111 14 433 399 122 201
4402,23 552 210 682 16 769 229 722 2801 79
4403,41 40 3 33 22 143 1 65 237 1172
4404,59 373 319 149 683 558 207 361 224 184
4405,95 45 39 160 55 58 414 792 584 76
4406,60 116 148 19 2155 304 51 44 1 238
4407,8 144 168 149 848 88 1099 255 9 71
4408,11 6209 28 5326 471 287 6561 724 11966 1813
4409,96 124 138 830 182 810 208 63 1606 638
4410,2281 36 594 1050 101 2248 6 1461 863 2177
4411,17 27 1 47 28 2051 44 128 187 50
4412,2121 2495 653 2366 1776 4076 1 4428 22 1090
4413,5 399 433 120 17 550 27 510 47 159
4414,662 837 1534 526 313 376 556 8 80 467
4415,77 44 61 134 79 304 279 378 4 437
4416,573 249 6425 138 7029 1618 6429 208 299 1668
4417,28 47 145 277 11261 45 12995 326 132 465
4418,116 60 148 66 77 175 437 309 497 378
4420,391 327 2830 3847 356 2393 5140 2579 4593 1641
4421,76 116 60 66 510 52 8 693 44 3813
4422,117 120 159 9 536 345 298 108 222 56
4424,514 214 603 645 358 8 51 21 13 178
4425,44 250 116 680 395 77 1174 1106 25 148
4426,275 924 155 684 126 2309 253 1688 201 524
4427,124 827 2329 4161 63 650 2214 30 9054 564
4429,21 57 177 4 202 180 43 493 98 109
4430,4 2920 1760 574 980 491 1102 206 2860 3111
4431,555 4583 6561 2841 280 1210 385 2280 2832 8162
4432,596 94 72 88 77 66 60 67 148 175
4433,210 775 564 1155 569 682 1683 722 583 905
4434,254 171 3970 314 36 1190 415 146 6273 612
4435,1372 1227 196 690 1522 2138 3176 848 1095 16838
4436,96 32 208 324 8 344 15 313 242 1209
4438,346 813 51 255 18734 5602 1099 5246 590 1176
4439,47 42 11 750 50 159 28 120 857 9
4440,853 1239 292 1069 7 9102 7376 13550 7472 7473
4441,99 51 49 4 243 2111 130 262 8 25
4442,3246 146 7114 8676 96 344 32 8677 8982 16179
4443,15 19 101 88 2 520 1236 174 323 403
4444,1871 1851 1962 4292 122 91 2236 3945 12 329
4445,133 171 353 994 146 415 557 347 388 165
4446,72 360 407 302 1747 2155 176 447 153 5021
4447,2 565 296 1259 409 1412 16 3005 229 2733
4448,203 718 891 38 763 472 2483 9 603 211
4449,342 6 1214 1288 486 170 566 718 891 472
4450,12 28 17 11 42 191 95 458 52 136
4451,29 57 325 1964 1363 563 1384 98 43 112
4452,16 28 27 42 50 44 136 25 75 61
4453,41 31 55 58 76 3 5255 6617 102 6095
4454,66 116 60 175 6 14 309 84 80 4
4457,5421 5441 16969 5608 6630 15543 21879 3303 8784 19204
4460,11 17 47 27 88 332 1028 1283 145 281
4461,138 54 41 112 52 31 40 19 13 229
